;Número correlativo;Año;Nombre de Servicio;Ministerio;Codigo_de_Actividad_Ejecutada;Codigo_de_Actividad_Planificada;Nombred_del_la_Actividad;Especialidad_de_la_Actividad;Categoría_de_la_Actividad;Numero_de_Participantes;Numero_de_Horas;Tipo_de_Actividad;Estado_de_Actividad;Modalidad_de_Compra;Actividad_Planificada;Jornada;Proveedor;Region_de_Ejecucion_de_la_Actividad;Programa;Objetivo_Global;Objetivo_de_Gestion;Gasto_monto_Item001;Gasto_monto_Item002;Gasto_monto_Item003;Evaluaciones_Realizadas;Evaluación_de_Reacción;Metodología_de_Aprendizaje;Fecha_de_inicio;Fecha_de_Término;Fecha_de_Ingreso_Sistema
57779;5364.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56622.0;;FORTALECIMIENTO DE EQUIPOS DE TRABAJO, ETAPA SEGUIMIENTO PROCURADURÍA FISCAL DE SANTIAGO;;;10.0;2.0;;Terminada;Convenio Marco;No;Mañana;ANGUITA CONSULTORES S.A;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-12-16;2016-12-16;2017-04-06
57780;5365.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56623.0;;FORTALECIMIENTO DE EQUIPOS DE TRABAJO, ETAPA SEGUIMIENTO PROCURADURÍA FISCAL DE TALCA;;;19.0;4.0;;Terminada;Convenio Marco;No;Tarde;ANGUITA CONSULTORES S.A;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-11-24;2016-11-24;2017-04-06
57781;5366.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56624.0;;FORTALECIMIENTO DE EQUIPOS DE TRABAJO, JEFE DEPARTAMENTO DE CONTROL Y TRAMITACIONES JUDICIALES;;;1.0;6.0;;Terminada;Convenio Marco;No;Mañana;ANGUITA CONSULTORES S.A;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-08-23;2016-08-25;2017-04-06
57782;5367.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56625.0;;FORTALECIMIENTO DE EQUIPOS DE TRABAJO, JEFE UNIDAD DE AUDITORÍA INTERNA;;;1.0;6.0;;Terminada;Convenio Marco;No;Mañana;ANGUITA CONSULTORES S.A;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-08-29;2016-09-05;2017-04-06
57783;5368.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56626.0;;FORTALECIMIENTO DE EQUIPOS DE TRABAJO, UNIDAD DE AUDITORÍA INTERNA;;;8.0;8.0;;Terminada;Convenio Marco;No;Tarde;ANGUITA CONSULTORES S.A;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-08-29;2016-09-05;2017-04-06
57784;5369.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56627.0;;GESTIÓN DE PROCESOS;;;3.0;16.0;;Terminada;Convenio Marco;No;Completa;Surlatina Consultores en Procesos y Tecnología Ltda.;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-09-28;2016-09-29;2017-04-06
57785;5376.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56662.0;;PRIMERA ESCUELA DE PERFECCIONAMIENTO DE ADMINISTRATIVOS DE ORGANISMOS JURÍDICOS, CONCEPCIÓN;;;5.0;22.0;;Terminada;Convenio Marco;No;Completa;Consejo de Defensa del Estado;Región del Biobío;-;-;-;0.0;0.0;0.0;;;;2016-08-12;2016-09-29;2017-04-06
57786;5377.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56663.0;;PRIMERA ESCUELA DE PERFECCIONAMIENTO DE ADMINISTRATIVOS DE ORGANISMOS JURÍDICOS, VALPARAÍSO;;;5.0;16.0;;Terminada;Convenio Marco;No;Completa;Consejo de Defensa del Estado;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-08-12;2016-09-29;2017-04-06
57787;5379.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56665.0;;REDUCCIÓN DEL ESTRÉS A TRAVES DE PRÁCTICAS DE MINDFULNESS;;;17.0;21.0;;Terminada;Convenio Marco;No;Mañana;ASESORIAS ALTUS LIMITADA;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-10-04;2016-11-07;2017-04-06
57788;5384.0;2016;Consejo de Defensa del Estado CDE;Hacienda;56670.0;;JORNADA DE REGIMEN JURIDICO DE LAS AGUAS;;;1.0;16.0;;Terminada;Convenio Marco;No;Completa;Universidad de Chile-IDIEM;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-12-05;2016-12-06;2017-04-06
57789;5389.0;2016;Dirección del Trabajo;Trabajo;56762.0;;SAS ENTERPRISE GUIDE 1 ;;;5.0;16.0;Curso;Terminada;Convenio Marco;No;Completa;Direccion del Trabajo;Región Metropolitana de Santiago;;;;2449823.0;0.0;0.0;;Muy Buena;Presencial;2016-12-05;2016-12-06;2017-04-06
57790;5390.0;2016;Dirección del Trabajo;Trabajo;56801.0;;SAS SQL ;;;6.0;24.0;Curso;Terminada;Convenio Marco;No;Completa;Direccion del Trabajo;Región Metropolitana de Santiago;;;;2449823.0;0.0;0.0;;Muy Buena;Presencial;2017-01-09;2017-01-11;2017-04-06
57791;5391.0;2016;Dirección del Trabajo;Trabajo;56821.0;;SAS PROGRAMMING;;;6.0;16.0;Curso;Terminada;Convenio Marco;No;Completa;Direccion del Trabajo;Región Metropolitana de Santiago;;;;3674734.0;0.0;0.0;;Muy Buena;Presencial;2016-12-19;2016-12-22;2017-04-06
57792;5393.0;2016;Servicio Nacional de Turismo SERNATUR;Economía, Fomento y Turismo;57261.0;64461.0;ESCALA UNICA DE SUELDOS FASE I ;;;2.0;32.0;Curso;Terminada;Convenio Marco;Si;Mañana;VERONICA BAEZA CAPACITACION EIRL;Región Metropolitana de Santiago;;;;728960.0;0.0;0.0;;Muy Buena;Presencial;2016-04-05;2017-04-28;2017-04-08
57793;6175.0;2016;Corporación Nacional Forestal CONAF;Agricultura;71007.0;;DEFINICIÓN Y APLICACIÓN DE CORTAS DE SELECCIÓN DE BOSQUES DEL TIPO SIEMPRE VERDE X REG.;;;20.0;24.0;;Terminada;Convenio Marco;No;Completa;Universidad Austral de Chile;Región de Los Lagos;-;-;-;3900000.0;0.0;0.0;;;;2016-08-17;2016-08-19;2017-06-12
57794;6176.0;2016;Corporación Nacional Forestal CONAF;Agricultura;71008.0;;LEGISLACIÓN FORESTAL/AMBIENTAL XI REGION;;;12.0;16.0;;Terminada;Convenio Marco;No;Completa;UNIVERSIDAD CATOLICA DE TEMUCO;Región de Aysén del General Carlos Ibáñez del Campo;-;-;-;3600000.0;0.0;0.0;;;;2016-08-17;2016-08-18;2017-06-12
57795;6177.0;2016;Corporación Nacional Forestal CONAF;Agricultura;71009.0;;TRABAJO EN EQUIPO Y COMUNICACIÓN EFECTIVA XI REGIÓN;;;24.0;16.0;;Terminada;Convenio Marco;No;Completa;RED DE ESPECIALISTAS EN DESARROLLO ORGANIZACIONAL ALEJANDRO RUIZ - TAGLE E.I.R.L;Región de Aysén del General Carlos Ibáñez del Campo;-;-;-;1315728.0;0.0;0.0;;;;2016-07-07;2016-07-08;2017-06-12
57796;6178.0;2016;Corporación Nacional Forestal CONAF;Agricultura;71010.0;;TRABAJO EN EQUIPO IV REGIÓN;;;18.0;16.0;;Terminada;Convenio Marco;No;Completa;Instituto profesional y cft Santo Tomas;Región de Coquimbo;-;-;-;2039994.0;0.0;0.0;;;;2016-08-29;2016-08-30;2017-06-12
57797;6179.0;2016;Corporación Nacional Forestal CONAF;Agricultura;71011.0;;TRABAJO EN EQUIPO VIII REGIÓN;;;17.0;16.0;;Terminada;Convenio Marco;No;Completa;Consultoria y Capacitación DCG Ltda;Región del Biobío;-;-;-;1799998.0;0.0;0.0;;;;2016-04-26;2016-04-27;2017-06-12
57798;6183.0;2016;Superintendencia de Educación;Educación;71142.0;;NECESIDADES REGIONALES CONCURSABLES DE CAPACITACION - LID. SIT.;;;19.0;16.0;Curso;Terminada;Convenio Marco;No;Completa;UNIVERSIDAD SANTO TOMAS;Región de Coquimbo;;;;2172800.0;0.0;0.0;;Sin Evaluación;;2016-08-19;2016-08-26;2017-06-12
57799;6184.0;2016;Superintendencia de Educación;Educación;72003.0;;MANEJO HERR. OFIMÁTICAS  1;;;1.0;18.0;Curso;Terminada;Convenio Marco;No;Tarde;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Nivel Central;;;;94478.0;0.0;0.0;;Sin Evaluación;Presencial;2016-11-08;2016-11-24;2017-06-14
57800;6185.0;2016;Superintendencia de Educación;Educación;72042.0;;MANEJO HERR. OFIMATICAS - 2;;;1.0;27.0;Curso;Terminada;Convenio Marco;No;Mañana;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Región Metropolitana de Santiago;;;;163519.0;0.0;0.0;;Sin Evaluación;Presencial;2016-10-17;2016-11-07;2017-06-14
57801;6186.0;2016;Superintendencia de Educación;Educación;72081.0;;MANEJO HERRAMIENTAS OFIMATICAS - 3;;;10.0;32.0;Curso;Terminada;Convenio Marco;No;Completa;INSTITUCION CRECIC;Región del Biobío;;;;1179520.0;0.0;0.0;;Sin Evaluación;Presencial;2016-11-15;2016-11-25;2017-06-14
57802;6187.0;2016;Superintendencia de Educación;Educación;72141.0;;MANEJO HERR. OFIMATICAS - 4;;;1.0;32.0;Curso;Terminada;Convenio Marco;No;Completa;SERVICIO DE CAPACITACION SB AMERICA S.A.;Región de La Araucanía;;;;115200.0;0.0;0.0;;Sin Evaluación;E-Learning;2016-10-06;2016-11-23;2017-06-14
57803;6193.0;2016;Subsecretaría de Salud Pública;Salud;73826.0;;TALLER COMUNICACIÓN EFECTIVA;;;18.0;8.0;;Terminada;Convenio Marco;No;Completa;PERSONAS   Y VALORES LTDA;Nivel Central;-;-;-;1612800.0;0.0;0.0;;;;2016-06-20;2016-06-20;2017-06-20
57804;6195.0;2016;Subsecretaría de Salud Pública;Salud;73828.0;;VENTILACIÓN INDUSTRIAL;;;1.0;40.0;;Terminada;Convenio Marco;No;Completa;INSTITUTO DE SALUD PÚBLICA DE CHILE;Nivel Central;-;-;-;152000.0;0.0;0.0;;;;2016-07-25;2019-07-29;2017-06-20
57805;6200.0;2016;Subsecretaría de Salud Pública;Salud;73833.0;;DIPLOMADO DE INTEGRACIÓN DE LAS DETERMINANTES SOCIALES EN LA FORMULACIÓN DE LOS PROGRAMAS DE SALUD;;;39.0;238.0;;Terminada;Convenio Marco;No;Completa;FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES;Nivel Central;-;-;-;8322217.0;0.0;0.0;;;;2016-09-13;2017-01-26;2017-06-20
57806;6202.0;2016;Subsecretaría de Salud Pública;Salud;73835.0;;METODOLOGÍA PARA LA IINCORPORACIÓN EN LOS PROGRAMAS DE SALUD DEL ENFOQUE DE GÉNERO;;;6.0;16.0;;Terminada;Convenio Marco;No;Completa;FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-11;2016-08-12;2017-06-20
57807;6203.0;2016;Subsecretaría de Salud Pública;Salud;73836.0;;HIGIENE OCUPACIONAL;;;14.0;166.0;;Terminada;Convenio Marco;No;Completa;UNIVERSIDAD DE CHILE;Nivel Central;-;-;-;13000002.0;0.0;0.0;;Muy Buena;;2016-09-22;2017-01-07;2017-06-20
57808;6205.0;2016;Subsecretaría de Salud Pública;Salud;73838.0;;PLANIFICACIÓN ESTRATEGICA ENFERMEDADES EMERGENTES;;;30.0;24.0;;Terminada;Convenio Marco;No;Completa;QSV Gestión y Política;Nivel Central;-;-;-;5999820.0;0.0;0.0;;;;2016-08-20;2016-08-25;2017-06-20
57809;6328.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74482.0;;CURSO GESTIÓN DE RIESGO EN LOS SERVICIOS PÚBLICOS;;;1.0;18.0;;Terminada;Convenio Marco;No;Vespertino;Universidad de Chile-IDIEM;Región Metropolitana de Santiago;-;-;-;250000.0;0.0;0.0;;Excelente;;2016-04-26;2016-05-07;2017-06-20
57810;6329.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74483.0;;CURSO PREPARACIÓN PRUEBA DE ACREDITACIÓN EN COMPRAS Y CONTRATACIÓN PÚBLICA;;;1.0;16.0;;Terminada;Convenio Marco;No;Completa;Servicios Profesionales de Capacitación, SERPROF Lmtda;Región Metropolitana de Santiago;-;-;-;194040.0;0.0;0.0;;Excelente;;2016-04-25;2016-04-26;2017-06-20
57811;6336.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74501.0;;"CURSO ""FORMACIÓN PARA LA ORIENTACIÓN PREVISIONAL""";;;1.0;24.0;;Terminada;Convenio Marco;No;Mañana;Servicios de capacitación Misión SA;Región Metropolitana de Santiago;-;-;-;358900.0;0.0;0.0;;Excelente;;2016-06-08;2016-06-10;2017-06-20
57812;6338.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74503.0;;CURSO ESTATUTO ADMINISTRATIVO;;;2.0;16.0;;Terminada;Convenio Marco;No;Completa;Dirección Servicio Salud Concepción;Nivel Central;-;-;-;126640.0;0.0;0.0;;Excelente;;2016-06-08;2016-06-29;2017-06-20
57813;6341.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74506.0;;ADMINISTRACIÓN DE BIENES DE USO;;;4.0;16.0;;Terminada;Convenio Marco;No;Completa;DELOITTE SERVICIOS DE CAPACITACION LTDA;Región Metropolitana de Santiago;-;-;-;1064000.0;0.0;0.0;;Excelente;;2016-06-13;2016-06-14;2017-06-20
57814;6343.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74508.0;;ATENCIÓN DE USUARIOS;;;11.0;16.0;;Terminada;Convenio Marco;No;Completa;Germán Santiago Penna Donoso;Región Metropolitana de Santiago;-;-;-;2769356.0;0.0;0.0;;;;2016-06-17;2016-06-20;2017-06-20
57815;6349.0;2016;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;74514.0;;MANEJO INTERMEDIO DE LA PLANILLA DE CALCULO EXCEL PARA WINDOWS;;;1.0;24.0;;Terminada;Convenio Marco;No;Tarde;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Región Metropolitana de Santiago;-;-;-;132000.0;0.0;0.0;;Excelente;;2016-08-02;2016-08-25;2017-06-20
57816;6354.0;2016;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;75061.0;;COMUNICACIÓN EFECTIVA Y RESOLUCIÓN DE CONFLICTOS;;;51.0;36.0;Curso;Terminada;Convenio Marco;No;Completa;Rypa Capacitación;Región Metropolitana de Santiago;;;;12540000.0;0.0;0.0;;Buena;Presencial;2016-11-09;2016-11-24;2017-06-22
57817;6359.0;2016;Subsecretaría de Telecomunicaciones;Transportes y Telecomunicaciones;76782.0;;Jornada de Integración Subtel;;;212.0;8.0;Taller;Terminada;Convenio Marco;No;Completa;Ministerio de Transportes y Telecomunicaciones Subsecretaria de telecomunicaciones;Región Metropolitana de Santiago;;;;8739000.0;0.0;0.0;Sin evaluación;Muy Buena;Presencial;2016-12-21;2016-12-21;2017-06-30
57818;6360.0;2016;Subsecretaría de Telecomunicaciones;Transportes y Telecomunicaciones;76901.0;;Taller Evaluación de Desempeño;;;52.0;3.0;Taller;Terminada;Convenio Marco;No;Mañana;servicios profesionales en innovacion en desarrollo organizacional limitada;Región Metropolitana de Santiago;;;;2275620.0;0.0;0.0;Sin evaluación;Buena;Presencial;2016-08-26;2016-08-26;2017-06-30
57819;6362.0;2016;Subsecretaría de Telecomunicaciones;Transportes y Telecomunicaciones;77221.0;;Preparación Prueba de Acreditación;;;2.0;16.0;Curso;Terminada;Convenio Marco;No;Completa;SERVICIOS PROFESIONALES DE CAPACITACIÓN LTDA.;Región Metropolitana de Santiago;;;;388080.0;0.0;0.0;;Excelente;Presencial;2016-08-29;2016-08-30;2017-07-03
57820;6365.0;2016;Subsecretaría de Telecomunicaciones;Transportes y Telecomunicaciones;77241.0;;TALLER IMPLEMENTACIÓN DE LOS CONTROLES ISO 27002:2013;;;2.0;24.0;Curso;Terminada;Convenio Marco;No;Mañana;XPERTIS SPA;Región Metropolitana de Santiago;;;;980001.0;0.0;0.0;;Excelente;Presencial;2016-09-07;2016-09-14;2017-07-03
57821;6414.0;2016;Superintendencia de Educación;Educación;78062.0;;MANEJO HERRAMIENTAS OFIMATICAS - 4;;;1.0;26.0;Curso;Terminada;Convenio Marco;No;Completa;SERVICIO DE CAPACITACION SB AMERICA S.A.;Región de La Araucanía;;;;93600.0;0.0;0.0;;Sin Evaluación;E-Learning;2016-10-06;2016-11-11;2017-07-04
57822;6415.0;2016;Superintendencia de Educación;Educación;78065.0;;MANEJO HERRAMIENTAS OFIMATICAS - 6;;;2.0;36.0;Curso;Terminada;Convenio Marco;No;Completa;SERVICIO DE CAPACITACION SB AMERICA S.A.;Nivel Central;;;;259200.0;0.0;0.0;;Sin Evaluación;E-Learning;2016-09-29;2016-12-02;2017-07-04
57823;6416.0;2016;Superintendencia de Educación;Educación;78081.0;;MANEJO HERRAMIENTAS OFIMATICAS - 5;;;2.0;20.0;Curso;Terminada;Convenio Marco;No;Completa;Capacitacion Quality $ Improvement;Región de Magallanes y de la Antártica Chilena;;;;136320.0;0.0;0.0;;Sin Evaluación;E-Learning;2016-10-05;2016-11-04;2017-07-04
57824;6487.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81523.0;;INTERPRETACIÓN DE NORMA ISO 9001:2008;;;2.0;24.0;;Terminada;Convenio Marco;No;Vespertino;G2000 CAPACITACION LTDA.;Nivel Central;-;-;-;1272902.0;0.0;0.0;;;;2016-09-21;2016-09-23;2017-07-13
57825;6488.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81524.0;;AUDITORES DE NORMA ISO;;;1.0;24.0;;Terminada;Convenio Marco;No;Completa;G2000 CAPACITACION LTDA.;Nivel Central;-;-;-;792786.0;0.0;0.0;;;;2016-09-21;2016-09-23;2017-07-13
57826;6489.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81525.0;;AMBIENTES DE APRENDIZAJE, LUGARIDAD Y ESPACIOS EDUCATIVOS.;;;3.0;24.0;;Terminada;Convenio Marco;No;Completa;ANZUELO CREATIVO LTDA.;Nivel Central;-;-;-;1466667.0;0.0;0.0;;;;2016-08-09;2016-08-11;2017-07-13
57827;6490.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81526.0;;GESTION JURIDICA DE LAS BASES GENERALES Y PROCEDIMIENTOS ADMINISTRATIVOS DEL ESTADO LEY 18575 Y LEY 19880;;;1.0;24.0;;Terminada;Convenio Marco;No;Completa;Universidad Cátolica de Chile-Centro de Extensión;Nivel Central;-;-;-;430567.0;0.0;0.0;;;;2016-09-22;2016-09-24;2017-07-13
57828;6491.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81527.0;;GESTIÓN DE LA CAPACITACIÓN;;;1.0;30.0;;Terminada;Convenio Marco;No;Completa;CHILE CAPACITA.CL;Nivel Central;-;-;-;781194.0;0.0;0.0;;;;2016-06-14;2016-06-17;2017-07-13
57829;6493.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81529.0;;GESTIÓN DEL RIESGO CON ÉNFASIS EN PREVENCIÓN Y ABORDAJE PSICOSOCIAL EN EMERGENCIAS SOCIO-NATURALES Y /O CRISIS;;;3.0;24.0;;Terminada;Convenio Marco;No;Completa;Junta Nacional de Jardines Infantiles;Nivel Central;-;-;-;2066412.0;0.0;0.0;;;;2016-10-02;2016-10-05;2017-07-13
57830;6494.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81530.0;;PROFUNDIZACION EN DISPOSICIONES SOBRE LEY DE TRANSPARENCIA, LEY SOBRE PROTECCION DE DATOS PERSONALES Y LEY DE LOBBY;;;1.0;16.0;;Terminada;Convenio Marco;No;Completa;CONSEJO PARA LA TRANSPARENCIA;Nivel Central;-;-;-;378441.0;0.0;0.0;;;;2016-07-13;2016-07-14;2017-07-13
57831;6495.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81531.0;;PLANIFICACION ESTRATEGICA Y CONTROL DE GESTION;;;2.0;24.0;;Terminada;Convenio Marco;No;Completa;INSTITUTO DE ASUNTOS PUBLICOS-UNIVERSIDAD DE CHILE;Nivel Central;-;-;-;2121582.0;0.0;0.0;;;;2016-08-02;2016-08-04;2017-07-13
57832;6496.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81532.0;;SISTEMA DE PERSONAL;;;3.0;24.0;;Terminada;Convenio Marco;No;Completa;TESORERIA GENERAL DE LA REPUBLICA;Nivel Central;-;-;-;3046593.0;0.0;0.0;;;;2016-11-22;2016-11-24;2017-07-13
57833;6498.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81534.0;;"DIPLOMADO DE MEJORA EN PRÁCTICAS; RETROALIMENTACIÓN Y OBSERVACIÓN EN EL CONTEXTO DE LA EDUCACIÓN INICIAL";Desarrollo e Implementación de Técnicas de Pedagógicas ;Educación y Capacitación;6.0;125.0;Diplomado;Terminada;Convenio Marco;No;Dentro de la Jornada Laboral;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Nivel Central;-;-;-;7367287.0;0.0;0.0;Aprendizaje;;;2016-07-05;2016-10-28;2017-07-13
57834;6500.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81536.0;;CONGRESO JUNJI OMEP;;;5.0;24.0;;Terminada;Convenio Marco;No;Completa;Junta Nacional de Jardines Infantiles;Nivel Central;-;-;-;2028035.0;0.0;0.0;;;;2016-06-22;2016-06-24;2017-07-13
57835;6501.0;2016;JUNJI Dirección Regional de Los Ríos;Educación;81537.0;;REFLEXIÓN CRÍTICA DE LA PRÁCTICA PEDAGÓGICA;;;4.0;24.0;;Terminada;Convenio Marco;No;Completa;ANZUELO CREATIVO LTDA.;Nivel Central;-;-;-;1955556.0;0.0;0.0;;;;2016-11-22;2016-11-24;2017-07-13
57836;6503.0;2016;JUNJI Dirección Regional del Biobío;Educación;81561.0;;COACHING TRABAJO EN EQUIPO;;;11.0;8.0;;Terminada;Convenio Marco;No;Completa;Consultores en RRHH y Desarrollo Organ.;Región del Biobío;-;-;-;2004110.0;0.0;0.0;;;;2016-03-03;2016-03-03;2017-07-13
57837;6505.0;2016;JUNJI Dirección Regional del Biobío;Educación;81563.0;;HABILIDADES DIRECTIVAS;;;44.0;20.0;;Terminada;Convenio Marco;No;Completa;Metaproject Ingeniería e Innovación S.A.;Región del Biobío;-;-;-;5999965.0;0.0;0.0;;Excelente;;2016-05-31;2016-06-02;2017-07-13
57838;6506.0;2016;JUNJI Dirección Regional del Biobío;Educación;81564.0;;ADMINISTRACIÓN DE BODEGA E INVENTARIOS;;;4.0;20.0;;Terminada;Convenio Marco;No;Tarde;INSTITUCION CRECIC;Región del Biobío;-;-;-;814800.0;0.0;0.0;;Excelente;;2016-05-02;2016-05-12;2017-07-13
57839;6507.0;2016;JUNJI Dirección Regional del Biobío;Educación;81565.0;;ACTUALIZACION DE LA NORMA DE CALIDAD;;;12.0;20.0;;Terminada;Convenio Marco;No;Completa;BUREAU VERITAS CHILE CAPACITACION LTDA.;Región del Biobío;-;-;-;2006400.0;0.0;0.0;;Excelente;;2016-04-18;2016-04-19;2017-07-13
57840;6508.0;2016;JUNJI Dirección Regional del Biobío;Educación;81566.0;;PLANIFICACION Y EVALUACION AUTENTICA DESDE EL PEI;;;90.0;20.0;;Terminada;Convenio Marco;No;Completa;CONSULTORÍA Y ESTUDIOS INTEGRALES LTDA.;Región del Biobío;-;-;-;10999100.0;0.0;0.0;;Excelente;;2016-06-22;2016-07-01;2017-07-13
57841;6514.0;2016;JUNJI Dirección Regional del Biobío;Educación;81572.0;;EXCEL MEDIO AVANZADO;;;20.0;20.0;;Terminada;Convenio Marco;No;Completa;POMMIEZ Centro de Estudios;Región del Biobío;-;-;-;1629600.0;0.0;0.0;;Excelente;;2016-04-18;2016-04-19;2017-07-13
57842;6515.0;2016;JUNJI Dirección Regional del Biobío;Educación;81573.0;;LEY DE BASES;;;3.0;24.0;;Terminada;Convenio Marco;No;Completa;Junta Nacional de Jardines Infantiles;Nivel Central;-;-;-;1498919.0;0.0;0.0;;;;2016-11-22;2016-11-24;2017-07-13
57843;6516.0;2016;JUNJI Dirección Regional del Biobío;Educación;81574.0;;AUDITORES DE NORMA ISO;;;1.0;24.0;;Terminada;Convenio Marco;No;Completa;G2000 CAPACITACION LTDA.;Nivel Central;-;-;-;763753.0;0.0;0.0;;;;2016-09-21;2016-09-23;2017-07-13
57844;6517.0;2016;JUNJI Dirección Regional del Biobío;Educación;81575.0;;GESTIÓN DEL RIESGO CON ÉNFASIS EN PREVENCIÓN Y ABORDAJE PSICOSOCIAL DE LAS EMERGENCIAS SOCIO-NATURALES Y/O CRISIS;;;3.0;28.0;;Terminada;Convenio Marco;No;Completa;Junta Nacional de Jardines Infantiles;Nivel Central;-;-;-;2208436.0;0.0;0.0;;;;2016-08-02;2016-08-05;2017-07-13
57845;6518.0;2016;JUNJI Dirección Regional del Biobío;Educación;81576.0;;PLANIFICACIÓN ESTRATÉGICA Y CONTROL DE GESTIÓN;;;3.0;24.0;;Terminada;Convenio Marco;No;Completa;DIRECCION ADMINISTRATIVA M.D.N.;Nivel Central;-;-;-;2121582.0;0.0;0.0;;;;2016-08-02;2016-08-04;2017-07-13
57846;6519.0;2016;JUNJI Dirección Regional del Biobío;Educación;81577.0;;ATENCIÓN AL USUARIO;;;4.0;16.0;;Terminada;Convenio Marco;No;Completa;INTERFASES CONSULTORES LTDA.;Nivel Central;-;-;-;1963500.0;0.0;0.0;;;;2016-08-19;2016-08-26;2017-07-13
57847;6520.0;2016;JUNJI Dirección Regional del Biobío;Educación;81578.0;;INTERPRETACION NORMA ISO 9001-2008;;;7.0;28.0;;Terminada;Convenio Marco;No;Completa;Junta Nacional de Jardines Infantiles;Nivel Central;-;-;-;4203138.0;0.0;0.0;;;;2016-08-02;2016-08-05;2017-07-13
57848;6521.0;2016;JUNJI Dirección Regional del Biobío;Educación;81582.0;;RECLUTAMIENTO Y SELECCIÒN;;;1.0;16.0;;Terminada;Convenio Marco;No;Completa;Junta Nacional de Jardines Infantiles;Nivel Central;-;-;-;397071.0;0.0;0.0;;;;2016-06-29;2016-06-30;2017-07-13
57849;6522.0;2016;JUNJI Dirección Regional del Biobío;Educación;81583.0;;RECUPERACIÓN DE SUBSIDIO POR INCAPACIDAD LABORAL;;;1.0;24.0;;Terminada;Convenio Marco;No;Completa;Junta Nacional de Jardines Infantiles;Nivel Central;-;-;-;471218.0;0.0;0.0;;;;2016-06-06;2016-06-09;2017-07-13
57850;6523.0;2016;JUNJI Dirección Regional del Biobío;Educación;81584.0;;ESCALA ÚNICA DE SUELDOS;;;1.0;32.0;;Terminada;Convenio Marco;No;Completa;VERONICA BAEZA CAPACITACION EIRL;Nivel Central;-;-;-;806648.0;0.0;0.0;;;;2016-06-21;2016-06-24;2017-07-13
57851;6524.0;2016;JUNJI Dirección Regional del Biobío;Educación;81585.0;;GESTIÓN DE LA CAPACITACIÓN;;;1.0;30.0;;Terminada;Convenio Marco;No;Completa;CHILE CAPACITA.CL;Nivel Central;-;-;-;638928.0;0.0;0.0;;;;2016-06-14;2016-06-17;2017-07-13
